chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,OnlyESTexonCount,genename
chr16,-,67189630,67189683,35,2,0,0,0,0.946,1.000,0.946,1.000,0,EXOC3L1
chr16,+,67195781,67196006,24,1,0,0,0,0.960,1.000,0.960,1.000,0,E2F4
chr16,-,67210047,67210322,12,3,0,0,0,0.800,1.000,0.800,1.000,0,LRRC29
chr16,+,67227835,67227931,90,7,0,0,0,0.928,1.000,0.928,1.000,2,TMEM208
chr16,-,67231636,67231819,28,3,0,0,0,0.903,1.000,0.903,1.000,0,FHOD1
chr16,-,67236556,67236733,14,1,0,0,0,0.933,1.000,0.933,1.000,0,FHOD1
chr16,-,67238201,67238307,21,1,0,0,0,0.955,1.000,0.955,1.000,1,FHOD1
chr16,+,67255020,67255184,7,1,0,0,0,0.875,1.000,0.875,1.000,1,SLC9A5
chr16,+,67255752,67255930,3,2,0,0,0,0.600,1.000,0.600,1.000,0,SLC9A5
chr16,+,67259572,67259661,8,3,0,0,0,0.727,1.000,0.727,1.000,0,SLC9A5
chr16,+,67282200,67282349,12,1,0,0,0,0.923,1.000,0.923,1.000,0,PLEKHG4
chr16,-,67299362,67299573,9,1,0,0,0,0.900,1.000,0.900,1.000,0,KCTD19
chr16,+,67375246,67375412,7,3,0,0,0,0.700,1.000,0.700,1.000,0,LRRC36
chr16,-,67400956,67401132,7,3,0,0,0,0.700,1.000,0.700,1.000,1,ZDHHC1
chr16,+,67539845,67539899,62,4,0,0,0,0.939,1.000,0.939,1.000,1,FAM65A
chr16,+,67540578,67540704,32,1,0,0,0,0.970,1.000,0.970,1.000,2,FAM65A
chr16,+,67543347,67543469,39,4,0,0,0,0.907,1.000,0.907,1.000,0,FAM65A
chr16,-,67659374,67659419,96,1,0,0,0,0.990,1.000,0.990,1.000,1,ACD
chr16,-,67659536,67659613,105,3,0,0,0,0.972,1.000,0.972,1.000,2,ACD
chr16,-,67663656,67663820,14,1,0,0,0,0.933,1.000,0.933,1.000,2,ENKD1
chr16,-,67728389,67728511,8,4,0,0,0,0.667,1.000,0.667,1.000,0,RANBP10
chr16,-,67828473,67828578,33,2,0,0,0,0.943,1.000,0.943,1.000,1,CENPT
chr16,-,67832454,67832545,461,1,0,0,0,0.998,1.000,0.998,1.000,7,CENPT
chr16,-,67833749,67834100,4,1,0,0,0,0.800,1.000,0.800,1.000,1,CENPT
chr16,-,67835171,67835300,12,11,0,0,0,0.522,1.000,0.522,1.000,0,CENPT
chr16,-,67943055,67943212,13,4,0,0,0,0.765,1.000,0.765,1.000,0,LCAT
chr16,-,67945086,67945220,24,1,0,0,0,0.960,1.000,0.960,1.000,0,SLC12A4
chr16,-,67977269,67977354,5,3,0,0,0,0.625,1.000,0.625,1.000,0,DPEP3
chr16,-,68232576,68232687,16,1,0,0,0,0.941,1.000,0.941,1.000,0,ESRP2
chr16,+,68353491,68353566,11,1,0,0,0,0.917,1.000,0.917,1.000,2,PRMT7
chr16,-,68361602,68361759,8,2,0,0,0,0.800,1.000,0.800,1.000,0,SMPD3
chr16,+,68533697,68533855,17,1,0,0,0,0.944,1.000,0.944,1.000,1,ZFP90
chr16,+,68878117,68878280,3,1,0,0,0,0.750,1.000,0.750,1.000,0,TANGO6
chr16,+,69136695,69136887,268,4,0,0,0,0.985,1.000,0.985,1.000,6,CIRH1A
chr16,+,69318649,69318711,102,8,0,0,0,0.927,1.000,0.927,1.000,2,"RP11-343C2.11,VPS4A"
chr16,+,69340193,69340332,149,1,0,0,0,0.993,1.000,0.993,1.000,1,NIP7
chr16,+,69691748,69694239,12,3,0,0,0,0.800,1.000,0.800,1.000,0,NFAT5
chr16,-,69718369,69718534,553,3,0,0,0,0.995,1.000,0.995,1.000,17,NQO1
chr16,-,69744872,69745017,47,2,0,0,0,0.959,1.000,0.959,1.000,1,NOB1
chr16,+,69799173,69799295,140,2,0,0,0,0.986,1.000,0.986,1.000,1,WWP2
chr16,-,70018046,70018097,10,1,0,0,0,0.909,1.000,0.909,1.000,0,PDXDC2P
chr16,-,70036431,70036578,28,1,0,0,0,0.966,1.000,0.966,1.000,2,PDXDC2P
chr16,-,70038904,70038985,26,21,0,0,0,0.553,1.000,0.553,1.000,0,PDXDC2P
chr16,-,70042929,70043003,48,1,0,0,0,0.980,1.000,0.980,1.000,0,PDXDC2P
chr16,+,70471181,70471352,18,2,0,0,0,0.900,1.000,0.900,1.000,0,FUK
chr16,+,70472540,70472605,17,2,0,0,0,0.895,1.000,0.895,1.000,0,FUK
chr16,+,70474128,70474339,13,2,0,0,0,0.867,1.000,0.867,1.000,0,FUK
chr16,+,70474527,70474694,14,2,0,0,0,0.875,1.000,0.875,1.000,0,FUK
chr16,+,70479179,70479403,18,1,0,0,0,0.947,1.000,0.947,1.000,0,FUK
chr16,-,70496265,70496431,45,2,0,0,0,0.957,1.000,0.957,1.000,0,COG4
chr16,-,70512238,70512432,65,2,0,0,0,0.970,1.000,0.970,1.000,3,COG4
chr16,+,70646547,70646975,20,1,0,0,0,0.952,1.000,0.952,1.000,0,IL34
chr16,+,70656959,70657121,18,4,0,0,0,0.818,1.000,0.818,1.000,1,IL34
chr16,-,70697138,70697257,32,1,0,0,0,0.970,1.000,0.970,1.000,0,VAC14
chr16,-,70698636,70698811,26,1,0,0,0,0.963,1.000,0.963,1.000,4,VAC14
chr16,-,70762880,70763025,32,2,0,0,0,0.941,1.000,0.941,1.000,2,VAC14
chr16,-,70785701,70785869,37,3,0,0,0,0.925,1.000,0.925,1.000,0,VAC14
chr16,+,71374744,71374834,78,1,0,0,0,0.987,1.000,0.987,1.000,0,CALB2
chr16,-,71478878,71479005,20,8,0,0,0,0.714,1.000,0.714,1.000,0,"ZNF19,AC010547.9"
chr16,-,71714511,71714801,7,1,0,0,0,0.875,1.000,0.875,1.000,0,PHLPP2
chr16,-,71883210,71883273,40,1,0,0,0,0.976,1.000,0.976,1.000,0,ZNF821
chr16,+,71921342,71921453,265,3,0,0,0,0.989,1.000,0.989,1.000,4,IST1
chr16,+,71922473,71922680,113,1,0,0,0,0.991,1.000,0.991,1.000,9,IST1
chr16,+,72014472,72014672,52,1,0,0,0,0.981,1.000,0.981,1.000,1,DHODH
chr16,+,72097676,72097781,34,1,0,0,0,0.971,1.000,0.971,1.000,2,DHX38
chr16,+,72105231,72105348,44,2,0,0,0,0.957,1.000,0.957,1.000,1,DHX38
chr16,+,72105516,72105624,35,2,0,0,0,0.946,1.000,0.946,1.000,1,DHX38
chr16,+,72110955,72111077,30,1,0,0,0,0.968,1.000,0.968,1.000,1,DHX38
chr16,-,72125967,72126132,8,2,0,0,0,0.800,1.000,0.800,1.000,0,PMFBP1
chr16,+,74301554,74301652,230,2,0,0,0,0.991,1.000,0.991,1.000,7,PSMD7
chr16,-,74338444,74338578,3,2,0,0,0,0.600,1.000,0.600,1.000,0,onlyEST
chr16,-,74413036,74413158,5,4,0,0,0,0.556,1.000,0.556,1.000,1,CLEC18B
chr16,-,74421146,74421376,3,2,0,0,0,0.600,1.000,0.600,1.000,0,CLEC18B
chr16,-,74480240,74480394,29,2,0,0,0,0.935,1.000,0.935,1.000,0,GLG1
chr16,-,74606656,74606827,1,1,0,0,0,0.500,1.000,0.500,1.000,0,GLG1
chr16,-,74921946,74922103,24,1,0,0,0,0.960,1.000,0.960,1.000,1,WDR59
chr16,-,74938149,74938266,28,1,0,0,0,0.966,1.000,0.966,1.000,0,WDR59
chr16,-,75113965,75114234,3,2,0,0,0,0.600,1.000,0.600,1.000,0,LDHD
chr16,-,75205741,75205820,212,4,0,0,0,0.981,1.000,0.981,1.000,10,CTRB2
chr16,+,75223140,75223219,197,1,0,0,0,0.995,1.000,0.995,1.000,7,CTRB1
chr16,+,75648242,75648552,1,1,0,0,0,0.500,1.000,0.500,1.000,0,onlyEST
chr16,+,78022546,78022741,1,1,0,0,0,0.500,1.000,0.500,1.000,0,onlyEST
chr16,+,80549483,80549651,17,3,0,0,0,0.850,1.000,0.850,1.000,0,DYNLRB2
chr16,-,81127760,81128066,4,1,0,0,0,0.800,1.000,0.800,1.000,0,PKD1L2
chr16,+,83678207,83678461,18,2,0,0,0,0.900,1.000,0.900,1.000,0,CDH13
chr16,-,84066488,84066613,41,1,0,0,0,0.976,1.000,0.976,1.000,1,MBTPS1
chr16,-,84095601,84095805,36,2,0,0,0,0.947,1.000,0.947,1.000,1,MBTPS1
chr16,-,84135543,84135605,223,1,0,0,0,0.996,1.000,0.996,1.000,5,HSDL1
chr16,+,84195295,84195446,10,3,0,0,0,0.769,1.000,0.769,1.000,0,ADAD2
chr16,+,84319430,84319571,19,3,0,0,0,0.864,1.000,0.864,1.000,1,WFDC1
chr16,+,84410703,84410765,11,2,0,0,0,0.846,1.000,0.846,1.000,0,ATP2C2
chr16,-,84502720,84502842,17,10,0,0,0,0.630,1.000,0.630,1.000,1,TLDC1
chr16,+,84866896,84867040,20,1,0,0,0,0.952,1.000,0.952,1.000,0,CRISPLD2
chr16,-,84979188,84979285,31,1,0,0,0,0.969,1.000,0.969,1.000,0,ZDHHC7
chr16,+,85668139,85668424,12,1,0,0,0,0.923,1.000,0.923,1.000,0,GSE1
chr16,-,85781210,85781280,142,1,0,0,0,0.993,1.000,0.993,1.000,2,EMC8
chr16,-,86337360,86337592,2,1,0,0,0,0.667,1.000,0.667,1.000,0,LINC00917
chr16,-,86337681,86338661,2,1,0,0,0,0.667,1.000,0.667,1.000,0,LINC00917
chr16,+,87212885,87213165,2,1,0,0,0,0.667,1.000,0.667,1.000,0,RP11-899L11.1
chr16,-,87708349,87708466,14,2,0,0,0,0.875,1.000,0.875,1.000,1,KLHDC4
chr16,+,88035322,88035394,16,10,0,0,0,0.615,1.000,0.615,1.000,0,BANP
chr16,+,88532613,88532709,1,1,0,0,0,0.500,1.000,0.500,1.000,0,ZFPM1
chr16,+,88598619,88598712,26,1,0,0,0,0.963,1.000,0.963,1.000,2,ZC3H18
chr16,+,88671812,88672122,10,2,0,0,0,0.833,1.000,0.833,1.000,0,SNAI3-AS1
chr16,+,88712273,88712383,69,1,0,0,0,0.986,1.000,0.986,1.000,4,CTU2
chr16,-,88720068,88720283,17,1,0,0,0,0.944,1.000,0.944,1.000,1,PIEZO1
chr16,-,88720615,88720748,16,1,0,0,0,0.941,1.000,0.941,1.000,0,PIEZO1
chr16,-,88721807,88722066,18,1,0,0,0,0.947,1.000,0.947,1.000,0,PIEZO1
chr16,-,88841896,88841971,70,1,0,0,0,0.986,1.000,0.986,1.000,0,GALNS
chr16,+,89145266,89145401,18,2,0,0,0,0.900,1.000,0.900,1.000,0,ACSF3
chr16,+,89220996,89221152,18,1,0,0,0,0.947,1.000,0.947,1.000,0,ZNF778
chr16,+,89553793,89553960,30,2,0,0,0,0.938,1.000,0.938,1.000,2,SPG7
chr16,+,89561664,89561751,2,2,0,0,0,0.500,1.000,0.500,1.000,79,RPL13
chr16,+,89587042,89587102,14,1,0,0,0,0.933,1.000,0.933,1.000,0,CPNE7
chr16,-,89709776,89709906,9,2,0,0,0,0.818,1.000,0.818,1.000,0,VPS9D1
chr16,-,89712046,89712099,15,2,0,0,0,0.882,1.000,0.882,1.000,1,VPS9D1
chr16,+,89737805,89737905,27,1,0,0,0,0.964,1.000,0.964,1.000,0,ZNF276
chr16,-,89761948,89762022,29,1,0,0,0,0.967,1.000,0.967,1.000,0,FANCA
chr16,-,89778800,89778850,13,1,0,0,0,0.929,1.000,0.929,1.000,0,FANCA
chr16,-,89810928,89811071,45,1,0,0,0,0.978,1.000,0.978,1.000,2,FANCA
chr16,-,89814519,89814613,46,1,0,0,0,0.979,1.000,0.979,1.000,0,FANCA
chr16,+,89895037,89895137,56,6,0,0,0,0.903,1.000,0.903,1.000,2,TCF25
chr16,+,89895989,89896083,58,1,0,0,0,0.983,1.000,0.983,1.000,0,TCF25
chr16,+,89904937,89905096,39,1,0,0,0,0.975,1.000,0.975,1.000,0,TCF25
chr16,+,89955168,89955266,1018,3,0,0,0,0.997,1.000,0.997,1.000,5,DEF8
chr16,+,89980241,89980336,35,1,0,0,0,0.972,1.000,0.972,1.000,0,onlyEST
chr16,+,90031298,90031496,29,7,0,0,0,0.806,1.000,0.806,1.000,0,GAS8
chr17,-,1069968,1070090,45,1,0,0,0,0.978,1.000,0.978,1.000,0,ABR
chr17,-,1400046,1400161,1,1,0,0,0,0.500,1.000,0.500,1.000,15,onlyEST
chr17,-,1467241,1467341,58,1,0,0,0,0.983,1.000,0.983,1.000,17,MYO1C
chr17,-,1470620,1470689,70,2,0,0,0,0.972,1.000,0.972,1.000,3,MYO1C
chr17,-,1472122,1472228,78,1,0,0,0,0.987,1.000,0.987,1.000,3,MYO1C
chr17,-,1534098,1534221,61,1,0,0,0,0.984,1.000,0.984,1.000,1,PITPNA
chr17,-,1636708,1636855,14,1,0,0,0,0.933,1.000,0.933,1.000,0,SCARF1
chr17,-,1638805,1638926,13,1,0,0,0,0.929,1.000,0.929,1.000,1,SCARF1
chr17,-,1639911,1640040,8,3,0,0,0,0.727,1.000,0.727,1.000,2,SCARF1
chr17,-,1651413,1651553,82,1,0,0,0,0.988,1.000,0.988,1.000,3,PRPF8
chr17,-,1656647,1656761,79,1,0,0,0,0.988,1.000,0.988,1.000,2,PRPF8
chr17,+,1769851,1770050,306,2,0,0,0,0.994,1.000,0.994,1.000,5,SERPINF1
chr17,+,1771028,1771184,228,2,0,0,0,0.991,1.000,0.991,1.000,4,SERPINF1
chr17,+,1775057,1775200,92,3,0,0,0,0.968,1.000,0.968,1.000,4,SERPINF1
chr17,+,2054892,2055238,1,1,0,0,0,0.500,1.000,0.500,1.000,0,HIC1
chr17,-,2298905,2300664,4,1,0,0,0,0.800,1.000,0.800,1.000,1,SMG6
chr17,-,2335510,2335730,207,1,0,0,0,0.995,1.000,0.995,1.000,5,TSR1
chr17,+,2363464,2363599,23,1,0,0,0,0.958,1.000,0.958,1.000,1,SGSM2
chr17,+,2364058,2364183,20,5,0,0,0,0.800,1.000,0.800,1.000,2,SGSM2
chr17,+,2638098,2638320,66,1,0,0,0,0.985,1.000,0.985,1.000,0,PAFAH1B1
chr17,+,2670162,2670331,72,1,0,0,0,0.986,1.000,0.986,1.000,0,PAFAH1B1
chr17,-,2696433,2696538,12,11,0,0,0,0.522,1.000,0.522,1.000,0,CLUH
chr17,-,2700677,2700825,13,1,0,0,0,0.929,1.000,0.929,1.000,0,CLUH
chr17,+,3005368,3005440,7,1,0,0,0,0.875,1.000,0.875,1.000,0,RAP1GAP2
chr17,-,3524197,3524363,14,4,0,0,0,0.778,1.000,0.778,1.000,0,TRPV3
chr17,-,3664678,3664798,312,2,0,0,0,0.994,1.000,0.994,1.000,5,"TAX1BP3,P2RX5-TAX1BP3"
chr17,-,3695868,3695996,1,1,0,0,0,0.500,1.000,0.500,1.000,0,onlyEST
chr17,-,3942605,3942731,18,1,0,0,0,0.947,1.000,0.947,1.000,0,ATP2A3
chr17,-,4082436,4082504,3,2,0,0,0,0.600,1.000,0.600,1.000,0,ZZEF1
chr17,-,4182180,4182352,6,5,0,0,0,0.545,1.000,0.545,1.000,0,ANKFY1
chr17,-,4197372,4197577,13,1,0,0,0,0.929,1.000,0.929,1.000,0,ANKFY1
chr17,-,4539438,4539621,1,1,0,0,0,0.500,1.000,0.500,1.000,0,MYBBP1A
chr17,-,4544750,4544921,19,1,0,0,0,0.950,1.000,0.950,1.000,0,MYBBP1A
chr17,-,4551879,4551997,10,1,0,0,0,0.909,1.000,0.909,1.000,1,MYBBP1A
chr17,-,4639429,4639631,54,4,0,0,0,0.931,1.000,0.931,1.000,0,ALOX15
chr17,-,4641516,4641673,2,2,0,0,0,0.500,1.000,0.500,1.000,0,ALOX15
chr17,+,4720585,4720640,35,2,0,0,0,0.946,1.000,0.946,1.000,1,ARRB2
chr17,+,4744869,4744928,4,1,0,0,0,0.800,1.000,0.800,1.000,0,ZMYND15
chr17,+,4797681,4797811,384,1,0,0,0,0.997,1.000,0.997,1.000,12,PSMB6
chr17,+,4809099,4809205,94,1,0,0,0,0.989,1.000,0.989,1.000,2,PLD2
chr17,+,4815475,4815586,21,1,0,0,0,0.955,1.000,0.955,1.000,1,PLD2
chr17,+,4816619,4816746,21,1,0,0,0,0.955,1.000,0.955,1.000,0,PLD2
chr17,+,4818493,4818607,23,1,0,0,0,0.958,1.000,0.958,1.000,0,PLD2
chr17,+,4881131,4881257,25,1,0,0,0,0.962,1.000,0.962,1.000,1,MINK1
chr17,+,4891455,4891716,8,5,0,0,0,0.615,1.000,0.615,1.000,0,MINK1
chr17,+,4893987,4894093,21,8,0,0,0,0.724,1.000,0.724,1.000,3,MINK1
chr17,+,4894173,4894311,31,1,0,0,0,0.969,1.000,0.969,1.000,0,MINK1
chr17,+,4944557,4944638,50,3,0,0,0,0.943,1.000,0.943,1.000,1,RNF167
chr17,-,4948262,4948555,1,1,0,0,0,0.500,1.000,0.500,1.000,5,PFN1
chr17,+,4955941,4956143,22,5,0,0,0,0.815,1.000,0.815,1.000,2,ENO3
chr17,-,4960021,4960111,141,2,0,0,0,0.986,1.000,0.986,1.000,3,SPAG7
chr17,-,4968906,4968981,46,1,0,0,0,0.979,1.000,0.979,1.000,3,CAMTA2
chr17,-,4979683,4980621,14,1,0,0,0,0.933,1.000,0.933,1.000,3,CAMTA2
chr17,-,4981677,4981831,24,1,0,0,0,0.960,1.000,0.960,1.000,1,CAMTA2
chr17,-,4989427,4989579,3,3,0,0,0,0.500,1.000,0.500,1.000,0,INCA1
chr17,-,5034476,5034713,7,5,0,0,0,0.583,1.000,0.583,1.000,1,SLC52A1
chr17,-,5108925,5109768,1,1,0,0,0,0.500,1.000,0.500,1.000,3,ZNF232
chr17,+,5132395,5132435,6,4,0,0,0,0.600,1.000,0.600,1.000,0,USP6
chr17,-,5386983,5387110,38,1,0,0,0,0.974,1.000,0.974,1.000,4,NUP88
chr17,-,5387778,5387904,34,2,0,0,0,0.944,1.000,0.944,1.000,1,NUP88
chr17,-,5391560,5391662,32,3,0,0,0,0.914,1.000,0.914,1.000,1,NUP88
chr17,-,5408732,5408909,33,1,0,0,0,0.971,1.000,0.971,1.000,2,NUP88
chr17,-,5414008,5414134,88,1,0,0,0,0.989,1.000,0.989,1.000,4,NUP88
chr17,+,5421295,5421466,181,1,0,0,0,0.995,1.000,0.995,1.000,3,RPAIN
chr17,-,5438122,5438273,414,6,0,0,0,0.986,1.000,0.986,1.000,15,C1QBP
chr17,-,5485150,5485216,105,7,0,0,0,0.938,1.000,0.938,1.000,0,DERL2
chr17,-,5583686,5583959,2,1,0,0,0,0.667,1.000,0.667,1.000,1,NLRP1
chr17,-,6471160,6471355,7,2,0,0,0,0.778,1.000,0.778,1.000,0,PITPNM3
chr17,-,6590509,6590630,14,1,0,0,0,0.933,1.000,0.933,1.000,0,KIAA0753
chr17,-,6703877,6704056,20,2,0,0,0,0.909,1.000,0.909,1.000,0,SLC13A5
chr17,+,6755990,6756110,2,2,0,0,0,0.500,1.000,0.500,1.000,0,XAF1
chr17,+,6892002,6892075,9,2,0,0,0,0.818,1.000,0.818,1.000,0,onlyEST
chr17,+,6999305,6999466,6,1,0,0,0,0.857,1.000,0.857,1.000,0,ALOX12
chr17,+,7013665,7013742,220,2,0,0,0,0.991,1.000,0.991,1.000,14,"RNASEK,RNASEK-C17orf49"
chr17,+,7024082,7024304,26,1,0,0,0,0.963,1.000,0.963,1.000,1,BCL6B
chr17,-,7076732,7076804,29,1,0,0,0,0.967,1.000,0.967,1.000,0,CLEC10A
chr17,-,7107835,7107907,23,1,0,0,0,0.958,1.000,0.958,1.000,1,ASGR2
chr17,-,7178493,7178588,20,1,0,0,0,0.952,1.000,0.952,1.000,1,ASGR1
chr17,-,7202902,7203047,27,2,0,0,0,0.931,1.000,0.931,1.000,1,DLG4
chr17,-,7204007,7204067,28,18,0,0,0,0.609,1.000,0.609,1.000,0,DLG4
chr17,+,7220765,7220830,848,1,0,0,0,0.999,1.000,0.999,1.000,5,ACADVL
chr17,+,7223643,7223730,137,1,0,0,0,0.993,1.000,0.993,1.000,7,ACADVL
chr17,+,7224479,7224552,123,10,0,0,0,0.925,1.000,0.925,1.000,3,ACADVL
chr17,+,7224808,7224884,148,2,0,0,0,0.987,1.000,0.987,1.000,6,ACADVL
chr17,-,7226420,7226639,24,1,0,0,0,0.960,1.000,0.960,1.000,0,DVL2
chr17,-,7227654,7227783,34,2,0,0,0,0.944,1.000,0.944,1.000,3,DVL2
chr17,-,7229377,7229447,39,1,0,0,0,0.975,1.000,0.975,1.000,2,DVL2
chr17,-,7229587,7229678,40,1,0,0,0,0.976,1.000,0.976,1.000,1,DVL2
chr17,-,7235929,7236767,9,4,0,0,0,0.692,1.000,0.692,1.000,4,PHF23
chr17,+,7252425,7252596,19,1,0,0,0,0.950,1.000,0.950,1.000,1,ELP5
chr17,-,7261820,7262343,5,1,0,0,0,0.833,1.000,0.833,1.000,1,CLDN7
chr17,-,7290250,7290535,16,1,0,0,0,0.941,1.000,0.941,1.000,0,YBX2
chr17,-,7292025,7292059,62,1,0,0,0,0.984,1.000,0.984,1.000,1,YBX2
chr17,+,7309614,7309800,515,6,0,0,0,0.988,1.000,0.988,1.000,6,EIF5A
chr17,-,7314487,7314597,151,1,0,0,0,0.993,1.000,0.993,1.000,9,"RP11-542C16.2,GPS2"
chr17,-,7315330,7315655,1,1,0,0,0,0.500,1.000,0.500,1.000,1,RP11-542C16.2
chr17,-,7317460,7317573,18,1,0,0,0,0.947,1.000,0.947,1.000,1,"RP11-542C16.2,NEURL4"
chr17,-,7324107,7324270,4,2,0,0,0,0.667,1.000,0.667,1.000,0,NEURL4
chr17,-,7326710,7327009,4,2,0,0,0,0.667,1.000,0.667,1.000,0,NEURL4
chr17,-,7327439,7327884,4,1,0,0,0,0.800,1.000,0.800,1.000,1,NEURL4
chr17,+,7342415,7342474,29,2,0,0,0,0.935,1.000,0.935,1.000,1,ACAP1
chr17,+,7344048,7344123,15,1,0,0,0,0.938,1.000,0.938,1.000,0,ACAP1
chr17,+,7356195,7356276,4,1,0,0,0,0.800,1.000,0.800,1.000,0,TMEM95
chr17,+,7356391,7356479,3,2,0,0,0,0.600,1.000,0.600,1.000,0,TMEM95
chr17,+,7380973,7381114,1,1,0,0,0,0.500,1.000,0.500,1.000,0,TNK1
chr17,+,7383249,7383320,24,1,0,0,0,0.960,1.000,0.960,1.000,0,TNK1
chr17,+,7386989,7387154,8,1,0,0,0,0.889,1.000,0.889,1.000,0,TNK1
chr17,-,7390633,7390795,43,1,0,0,0,0.977,1.000,0.977,1.000,0,TMEM256-PLSCR3
chr17,-,7392790,7392952,50,5,0,0,0,0.909,1.000,0.909,1.000,1,TMEM256-PLSCR3
chr17,-,7393466,7393509,143,2,0,0,0,0.986,1.000,0.986,1.000,3,TMEM256-PLSCR3
chr17,-,7393600,7394159,2,2,0,0,0,0.500,1.000,0.500,1.000,16,TMEM256-PLSCR3
chr17,-,7394103,7394267,70,53,0,0,0,0.569,1.000,0.569,1.000,7,TMEM256-PLSCR3
chr17,+,7441470,7441581,28,2,0,0,0,0.933,1.000,0.933,1.000,0,"RP11-104H15.7,FGF11"
chr17,+,7442593,7442792,20,1,0,0,0,0.952,1.000,0.952,1.000,1,FGF11
chr17,+,7454296,7454520,15,1,0,0,0,0.938,1.000,0.938,1.000,1,CHRNB1
chr17,+,7511214,7511319,31,1,0,0,0,0.969,1.000,0.969,1.000,0,POLR2A
chr17,+,7549473,7549521,17,9,0,0,0,0.654,1.000,0.654,1.000,0,"TNFSF12-TNFSF13,TNFSF12"
chr17,+,7565716,7565764,39,1,0,0,0,0.975,1.000,0.975,1.000,0,"SENP3,SENP3-EIF4A1"
chr17,+,7577568,7577706,532,3,0,0,0,0.994,1.000,0.994,1.000,53,"EIF4A1,SENP3-EIF4A1"
chr17,+,7578164,7578244,418,2,0,0,0,0.995,1.000,0.995,1.000,19,"EIF4A1,SENP3-EIF4A1"
chr17,+,7586691,7587271,2,1,0,0,0,0.667,1.000,0.667,1.000,30,MPDU1
chr17,+,7587160,7587271,149,2,0,0,0,0.987,1.000,0.987,1.000,9,MPDU1
chr17,-,7627362,7627414,81,1,0,0,0,0.988,1.000,0.988,1.000,1,SAT2
chr17,+,7630415,7630507,26,7,0,0,0,0.788,1.000,0.788,1.000,0,SHBG
chr17,-,7675052,7675236,133,1,0,0,0,0.993,1.000,0.993,1.000,13,TP53
chr17,+,7688647,7689079,93,1,0,0,0,0.989,1.000,0.989,1.000,4,WRAP53
chr17,+,7700740,7700829,34,2,0,0,0,0.944,1.000,0.944,1.000,2,WRAP53
chr17,+,7701458,7701549,33,2,0,0,0,0.943,1.000,0.943,1.000,0,WRAP53
chr17,+,7727121,7727292,7,1,0,0,0,0.875,1.000,0.875,1.000,0,DNAH2
chr17,+,7851329,7851394,12,1,0,0,0,0.923,1.000,0.923,1.000,0,KDM6B
chr17,+,7851477,7851549,13,1,0,0,0,0.929,1.000,0.929,1.000,0,KDM6B
chr17,+,7893804,7893935,11,1,0,0,0,0.917,1.000,0.917,1.000,1,CHD3
chr17,+,7894126,7894265,8,5,0,0,0,0.615,1.000,0.615,1.000,0,CHD3
chr17,+,7904441,7904619,53,1,0,0,0,0.981,1.000,0.981,1.000,0,CHD3
chr17,+,7907893,7908019,32,3,0,0,0,0.914,1.000,0.914,1.000,1,CHD3
chr17,-,7924414,7924500,9,1,0,0,0,0.900,1.000,0.900,1.000,0,KCNAB3
chr17,-,7927782,7927826,6,2,0,0,0,0.750,1.000,0.750,1.000,0,"RP11-1099M24.7,KCNAB3"
chr17,-,7931730,7931829,17,5,0,0,0,0.773,1.000,0.773,1.000,2,TRAPPC1
chr17,+,7934988,7935145,22,1,0,0,0,0.957,1.000,0.957,1.000,2,CNTROB
chr17,-,8110091,8110295,15,1,0,0,0,0.938,1.000,0.938,1.000,0,ALOXE3
chr17,-,8144750,8144993,11,1,0,0,0,0.917,1.000,0.917,1.000,1,PER1
chr17,-,8150431,8150845,143,5,0,0,0,0.966,1.000,0.966,1.000,5,PER1
chr17,-,8206490,8206639,97,1,0,0,0,0.990,1.000,0.990,1.000,4,AURKB
chr17,-,8207737,8207840,188,5,0,0,0,0.974,1.000,0.974,1.000,4,AURKB
chr17,-,8229890,8229968,17,2,0,0,0,0.895,1.000,0.895,1.000,0,CTC1
chr17,-,8231725,8231815,17,1,0,0,0,0.944,1.000,0.944,1.000,3,CTC1
chr17,-,8237374,8237519,10,1,0,0,0,0.909,1.000,0.909,1.000,0,CTC1
chr17,+,8253858,8254079,45,3,0,0,0,0.938,1.000,0.938,1.000,0,PFAS
chr17,+,8266752,8266898,18,4,0,0,0,0.818,1.000,0.818,1.000,1,PFAS
chr17,-,8480401,8480525,25,1,0,0,0,0.962,1.000,0.962,1.000,3,MYH10
chr17,-,8836546,8836616,5,1,0,0,0,0.833,1.000,0.833,1.000,0,PIK3R6
chr17,-,8886476,8886605,6,1,0,0,0,0.857,1.000,0.857,1.000,1,PIK3R5
chr17,-,9779824,9780035,4,1,0,0,0,0.800,1.000,0.800,1.000,0,DHRS7C
chr17,-,9925475,9925599,27,1,0,0,0,0.964,1.000,0.964,1.000,1,GAS7
chr17,-,9926640,9926769,30,1,0,0,0,0.968,1.000,0.968,1.000,1,GAS7
chr17,-,10324021,10324264,3,1,0,0,0,0.750,1.000,0.750,1.000,0,MYH13
chr17,-,10695740,10695831,131,4,0,0,0,0.970,1.000,0.970,1.000,2,SCO1
chr17,-,11984112,11984197,13,1,0,0,0,0.929,1.000,0.929,1.000,1,ZNF18
chr17,-,15607573,15607683,2,1,0,0,0,0.667,1.000,0.667,1.000,0,"RP11-385D13.1,CDRT1"
