chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,genename
chr17,+,42773732,42773878,198,0,1,0,0,0.995,1.000,1.000,0.995,VPS25
chr17,+,42778956,42779250,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr17,+,42849085,42849371,3,0,1,0,0,0.750,1.000,1.000,0.750,AOC2
chr17,+,43002672,43002783,1042,0,3,0,0,0.997,1.000,1.000,0.997,RPL27
chr17,+,43013266,43013379,51,0,31,0,0,0.622,1.000,1.000,0.622,IFI35
chr17,+,43013775,43013882,36,0,2,0,0,0.947,1.000,1.000,0.947,IFI35
chr17,-,43018035,43018206,186,0,1,0,0,0.995,1.000,1.000,0.995,VAT1
chr17,+,43028431,43028676,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr17,+,43215787,43215941,36,0,1,0,0,0.973,1.000,1.000,0.973,TMEM106A
chr17,+,43522046,43522226,26,0,1,0,0,0.963,1.000,1.000,0.963,DHX8
chr17,-,43530106,43530181,22,0,1,0,0,0.957,1.000,1.000,0.957,ETV4
chr17,-,44037411,44037538,48,0,1,0,0,0.980,1.000,1.000,0.980,LSM 12.00
chr17,+,44074159,44074266,193,0,1,0,0,0.995,1.000,1.000,0.995,G6PC3
chr17,+,44176737,44177230,4,0,3,0,0,0.571,1.000,1.000,0.571,ASB16
chr17,-,44259162,44259344,25,0,1,0,0,0.962,1.000,1.000,0.962,SLC4A1
chr17,-,44321433,44321558,387,0,1,0,0,0.997,1.000,1.000,0.997,SLC25A39
chr17,+,44351036,44351163,324,0,1,0,0,0.997,1.000,1.000,0.997,GRN
chr17,+,44351549,44351795,157,0,1,0,0,0.994,1.000,1.000,0.994,GRN
chr17,+,44748340,44748465,5,0,1,0,0,0.833,1.000,1.000,0.833,DBF4B
chr17,+,44772398,44772466,16,0,2,0,0,0.889,1.000,1.000,0.889,ADAM11
chr17,+,44774294,44774379,14,0,1,0,0,0.933,1.000,1.000,0.933,ADAM11
chr17,-,44851709,44851817,83,0,1,0,0,0.988,1.000,1.000,0.988,EFTUD2
chr17,-,44880553,44880644,130,0,1,0,0,0.992,1.000,1.000,0.992,EFTUD2
chr17,+,44901519,44901652,75,0,1,0,0,0.987,1.000,1.000,0.987,"CCDC103,FAM187A"
chr17,+,45096193,45096285,105,0,1,0,0,0.991,1.000,1.000,0.991,NMT1
chr17,+,45098381,45098552,42,0,1,0,0,0.977,1.000,1.000,0.977,NMT1
chr17,+,45232366,45232480,7,0,2,0,0,0.778,1.000,1.000,0.778,FMNL1
chr17,-,45271057,45271221,12,0,1,0,0,0.923,1.000,1.000,0.923,MAP3K14
chr17,-,45404923,45405106,15,0,2,0,0,0.882,1.000,1.000,0.882,ARHGAP27
chr17,-,45405675,45406083,13,0,1,0,0,0.929,1.000,1.000,0.929,ARHGAP27
chr17,-,46570758,46570869,91,0,1,0,0,0.989,1.000,1.000,0.989,ARL17A
chr17,-,47157229,47157384,33,0,1,0,0,0.971,1.000,1.000,0.971,CDC27
chr17,+,47579389,47579511,185,0,8,0,0,0.959,1.000,1.000,0.959,NPEPPS
chr17,+,47652693,47652876,140,0,1,0,0,0.993,1.000,1.000,0.993,KPNB1
chr17,+,47656859,47657060,102,0,2,0,0,0.981,1.000,1.000,0.981,KPNB1
chr17,+,47661118,47661178,166,0,1,0,0,0.994,1.000,1.000,0.994,KPNB1
chr17,+,47698594,47698775,7,0,1,0,0,0.875,1.000,1.000,0.875,TBKBP1
chr17,-,47838269,47838450,14,0,1,0,0,0.933,1.000,1.000,0.933,SCRN2
chr17,+,47914725,47914861,3,0,2,0,0,0.600,1.000,1.000,0.600,SP2
chr17,+,47916155,47917130,7,0,1,0,0,0.875,1.000,1.000,0.875,SP2
chr17,+,47974399,47974448,398,0,1,0,0,0.997,1.000,1.000,0.997,CDK5RAP3
chr17,+,47975513,47975653,96,0,10,0,0,0.906,1.000,1.000,0.906,CDK5RAP3
chr17,+,48050606,48050819,5,0,4,0,0,0.556,1.000,1.000,0.556,NFE2L1
chr17,-,48076000,48076178,162,0,1,0,0,0.994,1.000,1.000,0.994,CBX1
chr17,-,48787810,48787999,10,0,1,0,0,0.909,1.000,1.000,0.909,TTLL6
chr17,+,48848063,48848166,434,0,1,0,0,0.998,1.000,1.000,0.998,CALCOCO2
chr17,+,49216530,49216698,40,0,5,0,0,0.889,1.000,1.000,0.889,ABI3
chr17,-,49316825,49317983,4,0,1,0,0,0.800,1.000,1.000,0.800,ZNF652
chr17,-,49409330,49409473,808,0,2,0,0,0.998,1.000,1.000,0.998,PHB
chr17,-,49622732,49622876,600,0,1,0,0,0.998,1.000,1.000,0.998,SPOP
chr17,+,50064076,50064204,30,0,2,0,0,0.938,1.000,1.000,0.938,ITGA3
chr17,+,50074143,50074280,38,0,1,0,0,0.974,1.000,1.000,0.974,ITGA3
chr17,+,50105370,50105442,525,0,1,0,0,0.998,1.000,1.000,0.998,PDK2
chr17,-,50141268,50141373,13,0,1,0,0,0.929,1.000,1.000,0.929,PPP1R9B
chr17,-,50187014,50187122,168,0,1,0,0,0.994,1.000,1.000,0.994,COL1A1
chr17,-,50188095,50188149,136,0,1,0,0,0.993,1.000,1.000,0.993,COL1A1
chr17,-,50188529,50188637,137,0,1,0,0,0.993,1.000,1.000,0.993,COL1A1
chr17,-,50194348,50194447,131,0,1,0,0,0.992,1.000,1.000,0.992,COL1A1
chr17,-,50194572,50194626,146,0,1,0,0,0.993,1.000,1.000,0.993,COL1A1
chr17,-,50388059,50388132,180,0,4,0,0,0.978,1.000,1.000,0.978,LRRC59
chr17,-,50465282,50465439,3,0,2,0,0,0.600,1.000,1.000,0.600,CHAD
chr17,+,50471027,50471135,26,0,1,0,0,0.963,1.000,1.000,0.963,ACSF2
chr17,+,50483339,50483487,18,0,1,0,0,0.947,1.000,1.000,0.947,RSAD1
chr17,+,50484441,50484545,18,0,1,0,0,0.947,1.000,1.000,0.947,RSAD1
chr17,+,50517292,50517452,44,0,5,0,0,0.898,1.000,1.000,0.898,MYCBPAP
chr17,+,50548809,50548964,169,0,2,0,0,0.988,1.000,1.000,0.988,SPATA20
chr17,+,50549042,50549186,79,0,1,0,0,0.988,1.000,1.000,0.988,SPATA20
chr17,+,50658434,50658496,25,0,1,0,0,0.962,1.000,1.000,0.962,ABCC3
chr17,+,50676277,50676588,17,0,2,0,0,0.895,1.000,1.000,0.895,ABCC3
chr17,-,50999660,50999717,30,0,1,0,0,0.968,1.000,1.000,0.968,SPAG9
chr17,+,55771105,55771185,81,0,4,0,0,0.953,1.000,1.000,0.953,PCTP
chr17,+,56987694,56987850,434,0,1,0,0,0.998,1.000,1.000,0.998,SCPEP1
chr17,-,58006342,58006527,550,0,3,0,0,0.995,1.000,1.000,0.995,SRSF1
chr17,-,58210979,58211022,25,0,1,0,0,0.962,1.000,1.000,0.962,MKS1
chr17,+,58250414,58250621,8,0,1,0,0,0.889,1.000,1.000,0.889,LPO
chr17,-,58280365,58280459,26,0,1,0,0,0.963,1.000,1.000,0.963,MPO
chr17,-,60057047,60057403,12,0,1,0,0,0.923,1.000,1.000,0.923,HEATR6
chr17,-,60085102,60085203,14,0,6,0,0,0.700,1.000,1.000,0.700,WFDC21P
chr17,-,60219669,60219787,10,0,1,0,0,0.909,1.000,1.000,0.909,USP32
chr17,+,60548407,60548566,1,0,1,0,0,0.500,1.000,1.000,0.500,RP11-15E18.1
chr17,+,60924406,60924500,41,0,1,0,0,0.976,1.000,1.000,0.976,BCAS3
chr17,+,60947218,60947352,24,0,2,0,0,0.923,1.000,1.000,0.923,BCAS3
chr17,+,61037888,61038054,32,0,2,0,0,0.941,1.000,1.000,0.941,BCAS3
chr17,+,61078332,61078529,25,0,1,0,0,0.962,1.000,1.000,0.962,BCAS3
chr17,-,62270916,62271026,5,0,1,0,0,0.833,1.000,1.000,0.833,onlyEST
chr17,+,62678503,62678646,16,0,1,0,0,0.941,1.000,1.000,0.941,MRC2
chr17,+,63099174,63099357,2,0,1,0,0,0.667,1.000,1.000,0.667,TANC2
chr17,-,63436053,63436152,284,0,2,0,0,0.993,1.000,1.000,0.993,CYB561
chr17,+,63486556,63486715,64,0,2,0,0,0.970,1.000,1.000,0.970,"ACE,CTD-2501B8.1"
chr17,+,63524138,63524369,24,0,2,0,0,0.923,1.000,1.000,0.923,KCNH6
chr17,+,63632680,63632802,28,0,2,0,0,0.933,1.000,1.000,0.933,MAP3K3
chr17,+,63652556,63652656,35,0,1,0,0,0.972,1.000,1.000,0.972,MAP3K3
chr17,-,63704340,63704582,11,0,5,0,0,0.688,1.000,1.000,0.688,"STRADA,RP11-51F16.8"
chr17,-,63728333,63728413,270,0,103,0,0,0.724,1.000,1.000,0.724,"STRADA,RP11-51F16.8"
chr17,-,63825047,63825163,47,0,1,0,0,0.979,1.000,1.000,0.979,FTSJ3
chr17,-,63826055,63826135,264,0,3,0,0,0.989,1.000,1.000,0.989,FTSJ3
chr17,-,63826257,63826304,274,0,6,0,0,0.979,1.000,1.000,0.979,FTSJ3
chr17,-,63837194,63837237,68,0,1,0,0,0.986,1.000,1.000,0.986,SMARCD2
chr17,-,64502925,64503098,197,0,1,0,0,0.995,1.000,1.000,0.995,DDX5
chr17,-,64503187,64503348,250,0,1,0,0,0.996,1.000,1.000,0.996,DDX5
chr17,-,64787247,64787311,7,0,1,0,0,0.875,1.000,1.000,0.875,onlyEST
chr17,-,64824624,64824872,21,0,5,0,0,0.808,1.000,1.000,0.808,onlyEST
chr17,+,65177731,65177803,9,0,7,0,0,0.562,1.000,1.000,0.562,RGS9
chr17,-,65557805,65558736,3,0,1,0,0,0.750,1.000,1.000,0.750,"CTD-2535L24.2,AXIN2"
chr17,-,65689128,65689218,20,0,1,0,0,0.952,1.000,1.000,0.952,CEP112
chr17,-,66223697,66223774,263,0,1,0,0,0.996,1.000,1.000,0.996,APOH
chr17,+,66773986,66774067,14,0,1,0,0,0.933,1.000,1.000,0.933,PRKCA
chr17,-,67128650,67128855,6,0,1,0,0,0.857,1.000,1.000,0.857,HELZ
chr17,+,67721377,67721526,363,0,1,0,0,0.997,1.000,1.000,0.997,NOL11
chr17,+,67945408,67945896,5,0,2,0,0,0.714,1.000,1.000,0.714,BPTF
chr17,-,67993043,67993235,9,0,3,0,0,0.750,1.000,1.000,0.750,C17orf58
chr17,+,68254403,68254567,42,0,1,0,0,0.977,1.000,1.000,0.977,AMZ2
chr17,+,68255699,68255876,33,0,1,0,0,0.971,1.000,1.000,0.971,AMZ2
chr17,+,68515393,68515576,1356,0,3,0,0,0.998,1.000,1.000,0.998,"PRKAR1A,RP11-120M18.2"
chr17,+,68529919,68530001,103,0,1,0,0,0.990,1.000,1.000,0.990,PRKAR1A
chr17,-,68881119,68881211,14,0,1,0,0,0.933,1.000,1.000,0.933,ABCA8
chr17,-,69255732,69255850,23,0,1,0,0,0.958,1.000,1.000,0.958,ABCA5
chr17,-,69273958,69274128,11,0,4,0,0,0.733,1.000,1.000,0.733,ABCA5
chr17,-,70019462,70019592,1,0,1,0,0,0.500,1.000,1.000,0.500,AC002539.1
chr17,-,72947751,72947875,44,0,14,0,0,0.759,1.000,1.000,0.759,SLC39A11
chr17,-,73031555,73031714,74,0,1,0,0,0.987,1.000,1.000,0.987,SLC39A11
chr17,+,74312002,74312230,6,0,1,0,0,0.857,1.000,1.000,0.857,DNAI2
chr17,+,74369467,74369582,6,0,2,0,0,0.750,1.000,1.000,0.750,GPR142
chr17,+,75110462,75110606,55,0,2,0,0,0.965,1.000,1.000,0.965,ARMC7
chr17,-,75130964,75131281,1,0,1,0,0,0.500,1.000,1.000,0.500,NT5C
chr17,-,75147555,75147653,383,0,1,0,0,0.997,1.000,1.000,0.997,HN1
chr17,+,75265701,75265726,1,0,1,0,0,0.500,1.000,1.000,0.500,MRPS7
chr17,-,75267537,75267630,58,0,3,0,0,0.951,1.000,1.000,0.951,MIF4GD
chr17,-,75278151,75278335,36,0,1,0,0,0.973,1.000,1.000,0.973,SLC25A19
chr17,+,75471799,75471929,119,0,5,0,0,0.960,1.000,1.000,0.960,TMEM94
chr17,+,75489265,75489368,33,0,1,0,0,0.971,1.000,1.000,0.971,TMEM94
chr17,+,75491302,75491455,16,0,5,0,0,0.762,1.000,1.000,0.762,TMEM94
chr17,+,75498911,75499082,23,0,2,0,0,0.920,1.000,1.000,0.920,TMEM94
chr17,+,75569962,75570255,13,0,1,0,0,0.929,1.000,1.000,0.929,LLGL2
chr17,+,75570347,75570498,19,0,2,0,0,0.905,1.000,1.000,0.905,LLGL2
chr17,+,75573013,75573278,17,0,2,0,0,0.895,1.000,1.000,0.895,LLGL2
chr17,+,75591976,75592080,8,0,1,0,0,0.889,1.000,1.000,0.889,MYO15B
chr17,+,75624174,75624269,17,0,2,0,0,0.895,1.000,1.000,0.895,MYO15B
chr17,+,75624542,75624639,18,0,1,0,0,0.947,1.000,1.000,0.947,MYO15B
chr17,+,75740357,75740461,27,0,1,0,0,0.964,1.000,1.000,0.964,ITGB4
chr17,-,75763319,75763439,69,0,1,0,0,0.986,1.000,1.000,0.986,GALK1
chr17,-,75778336,75778723,3,0,3,0,0,0.500,1.000,1.000,0.500,onlyEST
chr17,-,75834919,75835063,28,0,3,0,0,0.903,1.000,1.000,0.903,UNC13D
chr17,-,75835408,75835529,35,0,2,0,0,0.946,1.000,1.000,0.946,UNC13D
chr17,-,75914746,75914932,6,0,4,0,0,0.600,1.000,1.000,0.600,FBF1
chr17,+,75991465,75991623,92,0,1,0,0,0.989,1.000,1.000,0.989,"TEN1-CDK3,TEN1"
chr17,-,76018160,76018258,4,0,1,0,0,0.800,1.000,1.000,0.800,EVPL
chr17,-,76085676,76085797,45,0,1,0,0,0.978,1.000,1.000,0.978,EXOC7
chr17,-,76088770,76088923,42,0,1,0,0,0.977,1.000,1.000,0.977,EXOC7
chr17,-,76159334,76159573,15,0,1,0,0,0.938,1.000,1.000,0.938,RNF157
chr17,-,76400146,76400297,9,0,1,0,0,0.900,1.000,1.000,0.900,UBE2O
chr17,-,76474729,76474804,18,0,1,0,0,0.947,1.000,1.000,0.947,RHBDF2
chr17,-,76626005,76626095,12,0,1,0,0,0.923,1.000,1.000,0.923,ST6GALNAC1
chr17,-,76627066,76627238,11,0,1,0,0,0.917,1.000,1.000,0.917,ST6GALNAC1
chr17,-,76736153,76736464,55,0,1,0,0,0.982,1.000,1.000,0.982,SRSF2
chr17,+,77089152,77089271,49,0,1,0,0,0.980,1.000,1.000,0.980,"SNHG20,SEC14L1"
chr17,+,77209341,77209476,34,0,3,0,0,0.919,1.000,1.000,0.919,SEC14L1
chr17,+,77213917,77214019,7,0,2,0,0,0.778,1.000,1.000,0.778,SEC14L1
chr17,+,78131280,78131737,15,0,2,0,0,0.882,1.000,1.000,0.882,TMC8
chr17,+,78131881,78132030,15,0,1,0,0,0.938,1.000,1.000,0.938,TMC8
chr17,+,78132358,78132508,19,0,1,0,0,0.950,1.000,1.000,0.950,TMC8
chr17,+,78171738,78171942,1,0,2,0,0,0.333,1.000,1.000,0.333,SYNGR2
chr17,+,78214679,78214789,514,0,1,0,0,0.998,1.000,1.000,0.998,BIRC5
chr17,+,78419545,78419675,8,0,2,0,0,0.800,1.000,1.000,0.800,PGS1
chr17,-,78453342,78453465,5,0,1,0,0,0.833,1.000,1.000,0.833,DNAH17
chr17,-,78812859,78813001,20,0,1,0,0,0.952,1.000,1.000,0.952,USP36
chr17,-,78836110,78836372,59,0,1,0,0,0.983,1.000,1.000,0.983,USP36
chr17,-,78857521,78857646,86,0,1,0,0,0.989,1.000,1.000,0.989,TIMP2
chr17,-,78974687,78974819,594,0,1,0,0,0.998,1.000,1.000,0.998,LGALS3BP
chr17,-,78996991,78997644,6,0,2,0,0,0.750,1.000,1.000,0.750,CANT1
chr17,-,79020005,79020236,5,0,1,0,0,0.833,1.000,1.000,0.833,C1QTNF1-AS1
chr17,+,79081897,79082063,6,0,1,0,0,0.857,1.000,1.000,0.857,ENGASE
chr17,+,79083760,79083951,9,0,1,0,0,0.900,1.000,1.000,0.900,ENGASE
chr17,-,80140007,80140140,181,0,3,0,0,0.984,1.000,1.000,0.984,EIF4A3
chr17,+,80204226,80204341,2,0,2,0,0,0.500,1.000,1.000,0.500,CARD14
chr17,+,80957623,80957730,14,0,1,0,0,0.933,1.000,1.000,0.933,RPTOR
chr17,+,80995671,80995758,146,0,2,0,0,0.986,1.000,1.000,0.986,CHMP6
chr17,-,81198114,81198297,12,0,3,0,0,0.800,1.000,1.000,0.800,CEP131
chr17,+,81230001,81230240,1,0,1,0,0,0.500,1.000,1.000,0.500,AC027601.1
chr17,-,81380484,81380584,4,0,3,0,0,0.571,1.000,1.000,0.571,RP11-1055B8.3
chr17,-,81550247,81551203,2,0,1,0,0,0.667,1.000,1.000,0.667,FAAP100
chr17,+,81696606,81696747,53,0,1,0,0,0.981,1.000,1.000,0.981,HGS
chr17,+,81707123,81707135,1,0,1,0,0,0.500,1.000,1.000,0.500,"MRPL12,RP13-1032I1.10"
chr17,+,81715477,81715592,131,0,1,0,0,0.992,1.000,1.000,0.992,"RP13-1032I1.10,SLC25A10"
chr17,-,81869740,81869957,966,0,1,0,0,0.999,1.000,1.000,0.999,ARHGDIA
chr17,-,81889181,81889329,79,0,1,0,0,0.988,1.000,1.000,0.988,ALYREF
chr17,+,81894466,81894586,248,0,7,0,0,0.973,1.000,1.000,0.973,ANAPC11
chr17,-,81907772,81907857,120,0,1,0,0,0.992,1.000,1.000,0.992,PCYT2
chr17,-,81914603,81914702,66,0,1,0,0,0.985,1.000,1.000,0.985,SIRT7
chr17,-,81917614,81917719,86,0,1,0,0,0.989,1.000,1.000,0.989,SIRT7
chr17,-,81933306,81933376,2,0,1,0,0,0.667,1.000,1.000,0.667,PYCR1
chr17,-,82019292,82019381,163,0,17,0,0,0.906,1.000,1.000,0.906,STRA13
chr17,+,82025378,82025507,15,0,1,0,0,0.938,1.000,1.000,0.938,LRRC45
chr17,+,82033439,82033599,29,0,3,0,0,0.906,1.000,1.000,0.906,RAC3
chr17,-,82051293,82051342,18,0,1,0,0,0.947,1.000,1.000,0.947,RFNG
chr17,-,82061617,82061721,77,0,4,0,0,0.951,1.000,1.000,0.951,DUS1L
chr17,-,82080691,82080922,118,0,1,0,0,0.992,1.000,1.000,0.992,FASN
chr17,-,82082526,82082678,79,0,4,0,0,0.952,1.000,1.000,0.952,FASN
chr17,-,82083974,82084153,40,0,1,0,0,0.976,1.000,1.000,0.976,FASN
chr17,-,82406417,82406482,58,0,1,0,0,0.983,1.000,1.000,0.983,OGFOD3
chr17,+,82439630,82439713,15,0,2,0,0,0.882,1.000,1.000,0.882,HEXDC
chr17,+,82741310,82741393,30,0,1,0,0,0.968,1.000,1.000,0.968,FN3K
chr17,+,82797756,82797802,33,0,1,0,0,0.971,1.000,1.000,0.971,TBCD
chr17,+,82909284,82909307,72,0,1,0,0,0.986,1.000,1.000,0.986,TBCD
chr17,+,82927185,82927323,57,0,1,0,0,0.983,1.000,1.000,0.983,TBCD
chr17,-,83048668,83048785,11,0,4,0,0,0.733,1.000,1.000,0.733,B3GNTL1
chr18,+,180235,180339,157,0,1,0,0,0.994,1.000,1.000,0.994,USP14
chr18,-,225336,225403,15,0,1,0,0,0.938,1.000,1.000,0.938,THOC1
chr18,-,252538,252612,33,0,2,0,0,0.943,1.000,1.000,0.943,THOC1
chr18,-,265302,265363,84,0,1,0,0,0.988,1.000,1.000,0.988,THOC1
chr18,+,1133842,1133894,3,0,1,0,0,0.750,1.000,1.000,0.750,RP11-78F17.1
chr18,-,2566820,2567654,4,0,4,0,0,0.500,1.000,1.000,0.500,METTL4
chr18,+,2577745,2577869,110,0,2,0,0,0.982,1.000,1.000,0.982,NDC80
chr18,+,2577968,2578141,45,0,1,0,0,0.978,1.000,1.000,0.978,NDC80
chr18,+,2599018,2599171,18,0,1,0,0,0.947,1.000,1.000,0.947,NDC80
chr18,-,3134649,3134824,6,0,1,0,0,0.857,1.000,1.000,0.857,MYOM1
chr18,-,3151693,3151893,6,0,1,0,0,0.857,1.000,1.000,0.857,MYOM1
chr18,+,3467126,3467270,3,0,2,0,0,0.600,1.000,1.000,0.600,GAPLINC
chr18,-,5406776,5406968,94,0,8,0,0,0.922,1.000,1.000,0.922,EPB41L3
chr18,+,6824761,6824964,6,0,1,0,0,0.857,1.000,1.000,0.857,ARHGAP28
chr18,+,6868149,6868234,47,0,2,0,0,0.959,1.000,1.000,0.959,ARHGAP28
chr18,+,12009882,12009987,97,0,2,0,0,0.980,1.000,1.000,0.980,IMPA2
chr18,-,12351084,12351210,28,0,4,0,0,0.875,1.000,1.000,0.875,AFG3L2
chr18,+,12429349,12429436,11,0,4,0,0,0.733,1.000,1.000,0.733,PRELID3A
chr18,+,13019081,13019206,3,0,1,0,0,0.750,1.000,1.000,0.750,CEP192
chr18,+,13387340,13387762,7,0,1,0,0,0.875,1.000,1.000,0.875,LDLRAD4
chr18,-,20991175,20991326,22,0,1,0,0,0.957,1.000,1.000,0.957,ROCK1
chr18,+,23473428,23473626,23,0,4,0,0,0.852,1.000,1.000,0.852,RIOK3
chr18,-,23629852,23629951,11,0,1,0,0,0.917,1.000,1.000,0.917,ANKRD29
chr18,-,23649082,23649193,15,0,6,0,0,0.714,1.000,1.000,0.714,ANKRD29
chr18,+,23775791,23775923,7,0,1,0,0,0.875,1.000,1.000,0.875,LAMA3
chr18,+,24155700,24156042,15,0,4,0,0,0.789,1.000,1.000,0.789,CABYR
chr18,+,26144558,26144685,21,0,7,0,0,0.750,1.000,1.000,0.750,PSMA8
chr18,+,31542519,31542852,11,0,1,0,0,0.917,1.000,1.000,0.917,DSG2
chr18,-,31900924,31901025,15,0,1,0,0,0.938,1.000,1.000,0.938,TRAPPC8
chr18,+,33607593,33607676,21,0,1,0,0,0.955,1.000,1.000,0.955,ASXL3
chr18,+,35126947,35127087,64,0,2,0,0,0.970,1.000,1.000,0.970,MAPRE2
chr18,+,35257927,35258049,1,0,1,0,0,0.500,1.000,1.000,0.500,ZNF397
chr18,-,36112500,36112581,57,0,1,0,0,0.983,1.000,1.000,0.983,SLC39A6
chr18,+,36205076,36205276,13,0,1,0,0,0.929,1.000,1.000,0.929,MOCOS
chr18,+,37222016,37222117,1,0,1,0,0,0.500,1.000,1.000,0.500,KIAA1328
chr18,-,37266532,37266598,24,0,4,0,0,0.857,1.000,1.000,0.857,CELF4
chr18,-,37321832,37321881,65,0,32,0,0,0.670,1.000,1.000,0.670,CELF4
chr18,+,44701174,44701832,3,0,1,0,0,0.750,1.000,1.000,0.750,SETBP1
chr18,+,46105193,46105368,61,0,4,0,0,0.938,1.000,1.000,0.938,HAUS1
chr18,-,46477639,46477952,2,0,1,0,0,0.667,1.000,1.000,0.667,LOXHD1
chr18,+,47574595,47574731,2,0,1,0,0,0.667,1.000,1.000,0.667,CTD-2130O13.1
chr18,+,48757918,48758405,3,0,2,0,0,0.600,1.000,1.000,0.600,CTIF
chr18,-,49490792,49490927,2266,0,7,0,0,0.997,1.000,1.000,0.997,"RPL17-C18orf32,RPL17"
chr18,-,50272823,50272955,37,0,1,0,0,0.974,1.000,1.000,0.974,MBD1
chr18,-,50284731,50284839,42,0,5,0,0,0.894,1.000,1.000,0.894,CXXC1
chr18,+,53486796,53486958,3,0,2,0,0,0.600,1.000,1.000,0.600,DCC
chr18,-,55232520,55232671,23,0,21,0,0,0.523,1.000,1.000,0.523,TCF4
chr18,-,55275618,55275752,146,0,1,0,0,0.993,1.000,1.000,0.993,TCF4
chr18,+,58681169,58681336,19,0,1,0,0,0.950,1.000,1.000,0.950,MALT1
chr18,+,59225491,59225734,14,0,2,0,0,0.875,1.000,1.000,0.875,GRP
chr18,-,59354518,59354580,72,0,1,0,0,0.986,1.000,1.000,0.986,LMAN1
chr18,+,59900427,59900578,5,0,1,0,0,0.833,1.000,1.000,0.833,PMAIP1
chr18,-,61748074,61748180,2,0,1,0,0,0.667,1.000,1.000,0.667,RP11-879F14.1
chr18,+,62282305,62282444,10,0,1,0,0,0.909,1.000,1.000,0.909,KIAA1468
chr18,+,62565001,62565096,9,0,1,0,0,0.900,1.000,1.000,0.900,ZCCHC2
chr18,-,63355203,63355299,192,0,1,0,0,0.995,1.000,1.000,0.995,KDSR
chr18,+,63492952,63493095,23,0,1,0,0,0.958,1.000,1.000,0.958,SERPINB5
chr18,+,63558351,63558486,4,0,1,0,0,0.800,1.000,1.000,0.800,SERPINB12
chr18,+,63589655,63589715,25,0,16,0,0,0.610,1.000,1.000,0.610,SERPINB13
chr18,-,63660799,63660856,82,0,3,0,0,0.965,1.000,1.000,0.965,SERPINB3
chr18,+,68846312,68846421,12,0,3,0,0,0.800,1.000,1.000,0.800,CCDC102B
chr18,+,69757755,69757873,10,0,1,0,0,0.909,1.000,1.000,0.909,DOK6
chr18,+,74155144,74155207,50,0,2,0,0,0.962,1.000,1.000,0.962,TIMM21
chr18,+,74559322,74559472,93,0,4,0,0,0.959,1.000,1.000,0.959,CNDP1
chr18,+,79450953,79451126,27,0,1,0,0,0.964,1.000,1.000,0.964,NFATC1
chr18,+,79966611,79966678,19,0,1,0,0,0.950,1.000,1.000,0.950,HSBP1L1
chr18,+,80117529,80117650,22,0,1,0,0,0.957,1.000,1.000,0.957,ADNP2
chr19,-,287473,287751,73,0,1,0,0,0.986,1.000,1.000,0.986,PLPP2
chr19,-,622820,622985,24,0,1,0,0,0.960,1.000,1.000,0.960,POLRMT
chr19,-,632833,632938,110,0,2,0,0,0.982,1.000,1.000,0.982,POLRMT
chr19,-,648371,648487,66,0,1,0,0,0.985,1.000,1.000,0.985,RNF126
chr19,+,680273,680489,74,0,1,0,0,0.987,1.000,1.000,0.987,FSTL3
chr19,+,860616,860773,154,0,1,0,0,0.994,1.000,1.000,0.994,CFD
chr19,+,983961,984186,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr19,+,989761,989895,213,0,1,0,0,0.995,1.000,1.000,0.995,WDR18
chr19,+,991080,991145,101,0,8,0,0,0.927,1.000,1.000,0.927,WDR18
chr19,+,1046229,1046406,5,0,1,0,0,0.833,1.000,1.000,0.833,ABCA7
chr19,+,1058145,1058269,11,0,1,0,0,0.917,1.000,1.000,0.917,ABCA7
chr19,+,1063543,1063678,12,0,1,0,0,0.923,1.000,1.000,0.923,ABCA7
chr19,+,1063759,1063863,10,0,1,0,0,0.909,1.000,1.000,0.909,ABCA7
chr19,+,1105185,1105280,463,0,2,0,0,0.996,1.000,1.000,0.996,GPX4
chr19,-,1108778,1108969,20,0,1,0,0,0.952,1.000,1.000,0.952,SBNO2
chr19,+,1244096,1244185,154,0,2,0,0,0.987,1.000,1.000,0.987,ATP5D
chr19,+,1271139,1271467,16,0,7,0,0,0.696,1.000,1.000,0.696,CIRBP
chr19,+,1271328,1271467,1087,0,4,0,0,0.996,1.000,1.000,0.996,CIRBP
chr19,+,1432513,1432690,28,0,1,0,0,0.966,1.000,1.000,0.966,DAZAP1
chr19,-,1478773,1478905,139,0,3,0,0,0.979,1.000,1.000,0.979,C19orf25
chr19,-,1791970,1792135,2,0,1,0,0,0.667,1.000,1.000,0.667,ATP8B3
chr19,+,1917693,1917822,342,0,4,0,0,0.988,1.000,1.000,0.988,SCAMP4
chr19,+,1979494,1979643,56,0,1,0,0,0.982,1.000,1.000,0.982,CSNK1G2
chr19,-,2043502,2043582,41,0,2,0,0,0.953,1.000,1.000,0.953,MKNK2
chr19,-,2280849,2280935,2,0,1,0,0,0.667,1.000,1.000,0.667,C19orf35
chr19,+,2351433,2351594,14,0,3,0,0,0.824,1.000,1.000,0.824,SPPL2B
chr19,-,2768968,2769091,104,0,1,0,0,0.990,1.000,1.000,0.990,SGTA
