chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	OnlyESTexonCount	genename
chr22	+	31133405	31133483	29	0	0	0	3	0.906	0.906	1	1	5	INPP5J
chr22	+	31182786	31182894	4	0	0	0	343	0.012	0.012	1	1	0	RNF185
chr22	+	31182968	31183066	13	0	0	0	336	0.037	0.037	1	1	1	RNF185
chr22	+	31187046	31187270	298	0	0	0	29	0.911	0.911	1	1	4	RNF185
chr22	+	31192683	31192702	305	0	0	0	11	0.965	0.965	1	1	0	RNF185
chr22	+	31225719	31225819	112	0	0	0	19	0.855	0.855	1	1	1	LIMK2
chr22	+	31262133	31262239	46	0	0	0	6	0.885	0.885	1	1	2	LIMK2
chr22	+	31262594	31262791	41	0	0	0	6	0.872	0.872	1	1	1	LIMK2
chr22	+	31265945	31266132	38	0	0	0	1	0.974	0.974	1	1	0	LIMK2
chr22	+	31266983	31267070	43	0	0	0	1	0.977	0.977	1	1	0	LIMK2
chr22	+	31268143	31268200	57	0	0	0	1	0.983	0.983	1	1	0	LIMK2
chr22	-	31289314	31289393	54	0	0	0	7	0.885	0.885	1	1	0	PIK3IP1
chr22	-	31291179	31291296	482	0	0	0	1	0.998	0.998	1	1	3	PIK3IP1
chr22	+	31403028	31403204	243	0	0	0	5	0.98	0.98	1	1	17	DRG1
chr22	-	31450288	31450360	26	0	0	0	3	0.897	0.897	1	1	0	EIF4ENIF1
chr22	-	31455851	31455987	24	0	0	0	1	0.96	0.96	1	1	0	EIF4ENIF1
chr22	-	31458474	31458650	23	0	0	0	1	0.958	0.958	1	1	1	EIF4ENIF1
chr22	-	31462931	31463133	13	0	0	0	4	0.765	0.765	1	1	0	EIF4ENIF1
chr22	+	31491036	31491203	15	0	0	0	18	0.455	0.455	1	1	0	"SFI1,DRG1"
chr22	+	31528689	31528863	52	0	0	0	21	0.712	0.712	1	1	0	SFI1
chr22	+	31531057	31531129	23	0	0	0	42	0.354	0.354	1	1	0	SFI1
chr22	+	31546860	31546971	37	0	0	0	4	0.902	0.902	1	1	0	SFI1
chr22	+	31550253	31550348	27	0	0	0	1	0.964	0.964	1	1	1	SFI1
chr22	+	31556941	31557059	19	0	0	0	1	0.95	0.95	1	1	0	SFI1
chr22	+	31585067	31585134	21	0	0	0	1	0.955	0.955	1	1	0	SFI1
chr22	+	31603743	31603819	16	0	0	0	2	0.889	0.889	1	1	0	SFI1
chr22	+	31604308	31604404	18	0	0	0	1	0.947	0.947	1	1	0	SFI1
chr22	+	31604868	31604945	17	0	0	0	1	0.944	0.944	1	1	1	SFI1
chr22	+	31606327	31606430	16	0	0	0	1	0.941	0.941	1	1	1	SFI1
chr22	+	31614788	31614860	15	0	0	0	1	0.938	0.938	1	1	0	SFI1
chr22	-	31620995	31621142	38	0	0	0	2	0.95	0.95	1	1	3	PISD
chr22	-	31628852	31628981	4	0	0	0	97	0.04	0.04	1	1	0	PISD
chr22	-	31648100	31648276	65	0	0	0	2	0.97	0.97	1	1	0	PISD
chr22	-	31650698	31650778	53	0	0	0	3	0.946	0.946	1	1	1	PISD
chr22	-	31662478	31662692	5	0	0	0	6	0.455	0.455	1	1	0	onlyEST
chr22	-	31688155	31688227	30	0	0	0	3	0.909	0.909	1	1	2	PRR14L
chr22	-	31701655	31701762	30	0	0	0	3	0.909	0.909	1	1	0	PRR14L
chr22	-	31703549	31703721	26	0	0	0	4	0.867	0.867	1	1	0	PRR14L
chr22	-	31704654	31704726	28	0	0	0	4	0.875	0.875	1	1	0	PRR14L
chr22	+	31766584	31766668	27	0	0	0	2	0.931	0.931	1	1	0	DEPDC5
chr22	+	31821501	31821637	8	0	0	0	6	0.571	0.571	1	1	0	DEPDC5
chr22	+	31822692	31822790	10	0	0	0	6	0.625	0.625	1	1	0	DEPDC5
chr22	+	31843094	31843212	17	0	0	0	2	0.895	0.895	1	1	0	DEPDC5
chr22	+	31843644	31843812	14	0	0	0	2	0.875	0.875	1	1	0	DEPDC5
chr22	+	31845017	31845237	13	0	0	0	2	0.867	0.867	1	1	0	DEPDC5
chr22	+	31846833	31846967	14	0	0	0	2	0.875	0.875	1	1	0	DEPDC5
chr22	+	31857444	31857553	16	0	0	0	2	0.889	0.889	1	1	0	DEPDC5
chr22	+	31861367	31861433	6	0	0	0	14	0.3	0.3	1	1	0	DEPDC5
chr22	+	31870589	31870744	18	0	0	0	2	0.9	0.9	1	1	0	DEPDC5
chr22	+	31876156	31876265	18	0	0	0	2	0.9	0.9	1	1	1	DEPDC5
chr22	-	32362971	32363058	31	0	0	0	16	0.66	0.66	1	1	1	RFPL3S
chr22	+	32483896	32484124	132	0	0	0	2	0.985	0.985	1	1	2	FBXO7
chr22	+	32485067	32485209	150	0	0	0	2	0.987	0.987	1	1	1	FBXO7
chr22	+	32491085	32491181	119	0	0	0	1	0.992	0.992	1	1	7	FBXO7
chr22	+	32495492	32495530	99	0	0	0	2	0.98	0.98	1	1	4	FBXO7
chr22	-	32527917	32528005	18	0	0	0	3	0.857	0.857	1	1	0	SYN3
chr22	-	33277059	33277255	22	0	0	0	14	0.611	0.611	1	1	0	LARGE
chr22	-	33283201	33283348	35	0	0	0	3	0.921	0.921	1	1	0	LARGE
chr22	-	33304228	33304507	23	0	0	0	1	0.958	0.958	1	1	1	LARGE
chr22	-	33316084	33316248	45	0	0	0	1	0.978	0.978	1	1	1	LARGE
chr22	-	33337645	33337801	41	0	0	0	2	0.953	0.953	1	1	0	LARGE
chr22	-	33381918	33382044	37	0	0	0	1	0.974	0.974	1	1	0	LARGE
chr22	-	33604434	33604558	22	0	0	0	1	0.957	0.957	1	1	0	LARGE
chr22	-	33626243	33626326	24	0	0	0	1	0.96	0.96	1	1	1	LARGE
chr22	+	33725611	33725756	15	0	0	0	1	0.938	0.938	1	1	0	LARGE-AS1
chr22	+	33726115	33726197	13	0	0	0	3	0.812	0.812	1	1	0	LARGE-AS1
chr22	-	33761370	33761558	12	0	0	0	2	0.857	0.857	1	1	0	LARGE
chr22	-	33856739	33856802	8	0	0	0	11	0.421	0.421	1	1	0	LARGE
chr22	+	35262322	35262421	25	0	0	0	22	0.532	0.532	1	1	1	HMGXB4
chr22	+	35317876	35317961	496	0	0	0	1	0.998	0.998	1	1	3	TOM1
chr22	+	35321741	35321847	4	0	0	0	495	0.008	0.008	1	1	0	TOM1
chr22	+	35413874	35413986	84	0	0	0	1	0.988	0.988	1	1	1	MCM5
chr22	-	35750425	35750457	4	0	0	0	42	0.087	0.087	1	1	0	RBFOX2
chr22	-	35756104	35756144	31	0	0	0	12	0.721	0.721	1	1	0	RBFOX2
chr22	-	35768256	35768349	40	0	0	0	2	0.952	0.952	1	1	3	RBFOX2
chr22	-	35778024	35778078	53	0	0	0	7	0.883	0.883	1	1	2	RBFOX2
chr22	-	35938846	35938897	63	0	0	0	1	0.984	0.984	1	1	2	RBFOX2
chr22	-	36149045	36149371	47	0	0	0	6	0.887	0.887	1	1	1	APOL3
chr22	-	36149258	36149371	48	0	0	0	328	0.128	0.128	1	1	0	APOL3
chr22	-	36199555	36199608	5	0	0	0	84	0.056	0.056	1	1	0	APOL4
chr22	-	36234235	36234335	5	0	0	0	263	0.019	0.019	1	1	0	APOL2
chr22	+	36253837	36253991	11	0	0	0	424	0.025	0.025	1	1	0	APOL1
chr22	+	36257082	36257136	394	0	0	0	47	0.893	0.893	1	1	2	APOL1
chr22	+	36257318	36257407	435	0	0	0	2	0.995	0.995	1	1	3	APOL1
chr22	-	36284092	36284265	117	0	0	0	1	0.992	0.992	1	1	0	MYH9
chr22	-	36284402	36284511	99	0	0	0	1	0.99	0.99	1	1	5	MYH9
chr22	-	36285120	36285329	73	0	0	0	1	0.986	0.986	1	1	2	MYH9
chr22	-	36285864	36285953	84	0	0	0	1	0.988	0.988	1	1	3	MYH9
chr22	-	36289084	36289297	50	0	0	0	1	0.98	0.98	1	1	1	MYH9
chr22	-	36293328	36293481	61	0	0	0	1	0.984	0.984	1	1	4	MYH9
chr22	-	36293758	36293863	85	0	0	0	1	0.988	0.988	1	1	4	MYH9
chr22	-	36294091	36294298	64	0	0	0	1	0.985	0.985	1	1	6	MYH9
chr22	-	36296842	36297014	40	0	0	0	1	0.976	0.976	1	1	1	MYH9
chr22	-	36495966	36496208	19	0	0	0	2	0.905	0.905	1	1	2	FOXRED2
chr22	-	36504097	36504367	19	0	0	0	6	0.76	0.76	1	1	1	FOXRED2
chr22	-	36504514	36504766	21	0	0	0	1	0.955	0.955	1	1	1	FOXRED2
chr22	-	36525998	36526131	1050	0	0	0	1	0.999	0.999	1	1	12	EIF3D
chr22	-	36526819	36526905	4	0	0	0	1055	0.004	0.004	1	1	1	EIF3D
chr22	+	36864044	36864129	61	0	0	0	1	0.984	0.984	1	1	1	NCF4
chr22	+	37024191	37024810	25	0	0	0	1	0.962	0.962	1	1	4	MPST
chr22	+	37060822	37060922	12	0	0	0	3	0.8	0.8	1	1	2	KCTD17
chr22	+	37061538	37061629	8	0	0	0	2	0.8	0.8	1	1	2	KCTD17
chr22	-	37068615	37068681	4	0	0	0	5	0.444	0.444	1	1	0	TMPRSS6
chr22	-	37231931	37231994	208	0	0	0	2	0.99	0.99	1	1	2	RAC2
chr22	-	37417768	37417919	5	0	0	0	1	0.833	0.833	1	1	0	ELFN2
chr22	-	37472442	37472528	66	0	0	0	3	0.957	0.957	1	1	5	MFNG
chr22	-	37480720	37480769	91	0	0	0	2	0.978	0.978	1	1	0	MFNG
chr22	+	37565599	37565722	11	0	0	0	91	0.108	0.108	1	1	0	CDC42EP1
chr22	+	37625796	37625949	57	0	0	0	7	0.891	0.891	1	1	1	GGA1
chr22	+	37641125	37641168	19	0	0	0	3	0.864	0.864	1	1	3	SH3BP1
chr22	+	37713209	37713411	5	0	0	0	2	0.714	0.714	1	1	0	"TRIOBP,RP1-37E16.12"
chr22	+	37740894	37741032	4	0	0	0	3	0.571	0.571	1	1	0	TRIOBP
chr22	+	37812886	37812988	82	0	0	0	1	0.988	0.988	1	1	1	GCAT
chr22	+	37815125	37815280	28	0	0	0	1	0.966	0.966	1	1	3	GCAT
chr22	-	37833158	37833206	58	0	0	0	1	0.983	0.983	1	1	7	ANKRD54
chr22	-	37840186	37840234	88	0	0	0	2	0.978	0.978	1	1	0	ANKRD54
chr22	+	37850014	37850063	5486	0	0	0	20	0.996	0.996	1	1	15	EIF3L
chr22	+	37886764	37886845	218	0	0	0	1	0.995	0.995	1	1	3	EIF3L
chr22	+	37912350	37912492	24	0	0	0	1	0.96	0.96	1	1	0	MICALL1
chr22	+	37921971	37922426	13	0	0	0	1	0.929	0.929	1	1	0	MICALL1
chr22	-	37947280	37947463	31	0	0	0	1	0.969	0.969	1	1	0	C22orf23
chr22	-	37951459	37951522	55	0	0	0	6	0.902	0.902	1	1	0	C22orf23
chr22	+	38025868	38026147	5	0	0	0	4	0.556	0.556	1	1	0	POLR2F
chr22	+	38065001	38065130	235	0	0	0	1	0.996	0.996	1	1	3	PICK1
chr22	+	38067703	38067770	133	0	0	0	12	0.917	0.917	1	1	4	PICK1
chr22	+	38070837	38070891	59	0	0	0	2	0.967	0.967	1	1	1	PICK1
chr22	+	38071681	38071744	46	0	0	0	1	0.979	0.979	1	1	2	PICK1
chr22	-	38081888	38082032	4	0	0	0	1	0.8	0.8	1	1	0	SLC16A8
chr22	-	38082659	38082881	4	0	0	0	1	0.8	0.8	1	1	0	SLC16A8
chr22	-	38085685	38085732	11	0	0	0	3	0.786	0.786	1	1	0	BAIAP2L2
chr22	-	38125638	38125691	5	0	0	0	27	0.156	0.156	1	1	0	PLA2G6
chr22	-	38128268	38128430	20	0	0	0	9	0.69	0.69	1	1	0	PLA2G6
chr22	-	38129453	38129562	29	0	0	0	1	0.967	0.967	1	1	0	PLA2G6
chr22	-	38132830	38133013	27	0	0	0	1	0.964	0.964	1	1	0	PLA2G6
chr22	-	38134987	38135084	27	0	0	0	1	0.964	0.964	1	1	0	PLA2G6
chr22	-	38143104	38143288	25	0	0	0	3	0.893	0.893	1	1	0	PLA2G6
chr22	-	38144895	38144978	5	0	0	0	128	0.038	0.038	1	1	0	PLA2G6
chr22	-	38148492	38148623	5	0	0	0	9	0.357	0.357	1	1	0	PLA2G6
chr22	+	38213822	38213889	169	0	0	0	2	0.988	0.988	1	1	2	MAFF
chr22	-	38230668	38230744	74	0	0	0	1	0.987	0.987	1	1	7	TMEM184B
chr22	-	38245934	38246100	112	0	0	0	3	0.974	0.974	1	1	3	TMEM184B
chr22	-	38295386	38295447	5	0	0	0	77	0.061	0.061	1	1	0	CSNK1E
chr22	-	38298093	38298203	8	0	0	0	87	0.084	0.084	1	1	0	CSNK1E
chr22	-	38303137	38303248	122	0	0	0	1	0.992	0.992	1	1	4	CSNK1E
chr22	-	38347488	38347585	4	0	0	0	11	0.267	0.267	1	1	0	CSNK1E
chr22	-	38361398	38361560	35	0	0	0	1	0.972	0.972	1	1	1	CSNK1E
chr22	-	38369985	38370045	7	0	0	0	38	0.156	0.156	1	1	1	CSNK1E
chr22	-	38539320	38539412	11	0	0	0	2	0.846	0.846	1	1	0	DMC1
chr22	-	38552665	38552707	19	0	0	0	1	0.95	0.95	1	1	0	DMC1
chr22	+	38665545	38665685	10	0	0	0	64	0.135	0.135	1	1	0	CBY1
chr22	-	38689295	38689424	45	0	0	0	1	0.978	0.978	1	1	3	JOSD1
chr22	+	38708844	38708956	48	0	0	0	9	0.842	0.842	1	1	0	GTPBP1
chr22	-	38738172	38738265	59	0	0	0	1	0.983	0.983	1	1	1	SUN2
chr22	-	38742300	38742555	43	0	0	0	1	0.977	0.977	1	1	1	SUN2
chr22	-	38780925	38781009	93	0	0	0	5	0.949	0.949	1	1	2	DNAL4
chr22	-	38782662	38782870	76	0	0	0	8	0.905	0.905	1	1	0	DNAL4
chr22	+	38962097	38962213	15	0	0	0	2	0.882	0.882	1	1	0	APOBEC3A
chr22	+	38984074	38984231	15	0	0	0	1	0.938	0.938	1	1	0	APOBEC3B
chr22	+	38985811	38986091	15	0	0	0	1	0.938	0.938	1	1	1	APOBEC3B
chr22	+	38986297	38986412	14	0	0	0	1	0.933	0.933	1	1	0	APOBEC3B
chr22	+	38989456	38989610	11	0	0	0	6	0.647	0.647	1	1	0	APOBEC3B
chr22	+	39022821	39023014	15	0	0	0	8	0.652	0.652	1	1	0	APOBEC3D
chr22	+	39025069	39025349	5	0	0	0	10	0.333	0.333	1	1	0	APOBEC3D
chr22	+	39025556	39025671	5	0	0	0	11	0.312	0.312	1	1	0	APOBEC3D
chr22	+	39029362	39029519	5	0	0	0	8	0.385	0.385	1	1	0	APOBEC3D
chr22	+	39031693	39031973	9	0	0	0	8	0.529	0.529	1	1	1	APOBEC3D
chr22	+	39042936	39043090	30	0	0	0	8	0.789	0.789	1	1	0	APOBEC3F
chr22	+	39044940	39045220	17	0	0	0	8	0.68	0.68	1	1	0	APOBEC3F
chr22	+	39045427	39045542	12	0	0	0	8	0.6	0.6	1	1	0	APOBEC3F
chr22	+	39049424	39049581	11	0	0	0	9	0.55	0.55	1	1	0	APOBEC3F
chr22	+	39052073	39052353	7	0	0	0	7	0.5	0.5	1	1	1	APOBEC3F
chr22	+	39078931	39079085	90	0	0	0	14	0.865	0.865	1	1	1	APOBEC3G
chr22	+	39081470	39081585	53	0	0	0	8	0.869	0.869	1	1	1	APOBEC3G
chr22	+	39083730	39083884	35	0	0	0	8	0.814	0.814	1	1	0	APOBEC3G
chr22	+	39086278	39086567	23	0	0	0	7	0.767	0.767	1	1	3	APOBEC3G
chr22	+	39101917	39102042	11	0	0	0	1	0.917	0.917	1	1	0	APOBEC3H
chr22	-	39138635	39138702	12	0	0	0	1	0.923	0.923	1	1	0	CBX7
chr22	-	39141370	39141436	11	0	0	0	2	0.846	0.846	1	1	0	CBX7
chr22	+	39417710	39417849	62	0	0	0	2	0.969	0.969	1	1	3	TAB1
chr22	+	39418731	39418845	53	0	0	0	2	0.964	0.964	1	1	1	TAB1
chr22	+	39419518	39419630	54	0	0	0	2	0.964	0.964	1	1	1	TAB1
chr22	+	39421826	39421971	41	0	0	0	2	0.953	0.953	1	1	0	TAB1
chr22	+	39426702	39426925	33	0	0	0	2	0.943	0.943	1	1	1	TAB1
chr22	+	39428020	39428183	27	0	0	0	2	0.931	0.931	1	1	1	TAB1
chr22	+	39503695	39503877	12	0	0	0	422	0.028	0.028	1	1	0	MIEF1
chr22	+	39511287	39511438	138	0	0	0	8	0.945	0.945	1	1	4	MIEF1
chr22	+	39511848	39512026	39	0	0	0	2	0.951	0.951	1	1	1	MIEF1
chr22	-	39861764	39862007	14	0	0	0	1	0.933	0.933	1	1	1	ENTHD1
chr22	+	39955818	39955910	142	0	0	0	13	0.916	0.916	1	1	1	GRAP2
chr22	+	39960054	39960174	97	0	0	0	5	0.951	0.951	1	1	3	GRAP2
chr22	+	39965989	39966158	37	0	0	0	2	0.949	0.949	1	1	0	GRAP2
chr22	+	40270121	40270280	5	0	0	0	6	0.455	0.455	1	1	0	TNRC6B
chr22	+	40310816	40310993	16	0	0	0	1	0.941	0.941	1	1	0	TNRC6B
chr22	+	40353072	40353117	249	0	0	0	9	0.965	0.965	1	1	5	ADSL
chr22	+	40354247	40354327	238	0	0	0	7	0.971	0.971	1	1	4	ADSL
chr22	+	40360401	40360492	134	0	0	0	1	0.993	0.993	1	1	5	ADSL
chr22	+	40362980	40363071	95	0	0	0	1	0.99	0.99	1	1	0	ADSL
chr22	+	40364879	40365056	50	0	0	0	11	0.82	0.82	1	1	0	ADSL
chr22	+	40366435	40366498	6	0	0	0	2	0.75	0.75	1	1	4	"ADSL,RP5-1042K10.14"
chr22	+	40407788	40407843	47	0	0	0	1	0.979	0.979	1	1	0	SGSM3
chr22	-	40423535	40423685	21	0	0	0	1	0.955	0.955	1	1	0	MKL1
chr22	-	40429605	40429767	29	0	0	0	1	0.967	0.967	1	1	0	MKL1
chr22	-	40431404	40431480	37	0	0	0	1	0.974	0.974	1	1	1	MKL1
chr22	-	40435498	40435554	34	0	0	0	1	0.971	0.971	1	1	1	MKL1
chr22	-	40594673	40594735	44	0	0	0	10	0.815	0.815	1	1	0	MKL1
chr22	-	40773936	40774019	52	0	0	0	1	0.981	0.981	1	1	1	SLC25A17
chr22	-	40794513	40794580	195	0	0	0	21	0.903	0.903	1	1	1	SLC25A17
chr22	+	40907586	40907649	16	0	0	0	1	0.941	0.941	1	1	0	XPNPEP3
chr22	+	40909121	40909235	15	0	0	0	1	0.938	0.938	1	1	0	XPNPEP3
chr22	+	40933217	40933336	6	0	0	0	10	0.375	0.375	1	1	0	onlyEST
chr22	+	40953554	40953633	192	0	0	0	16	0.923	0.923	1	1	0	RBX1
chr22	+	40955286	40955446	7	0	0	0	221	0.031	0.031	1	1	0	RBX1
chr22	+	40964046	40964117	206	0	0	0	15	0.932	0.932	1	1	3	RBX1
chr22	+	41146738	41146816	18	0	0	0	1	0.947	0.947	1	1	0	EP300
chr22	+	41219418	41219536	38	0	0	0	1	0.974	0.974	1	1	3	L3MBTL2
chr22	+	41229539	41229656	30	0	0	0	1	0.968	0.968	1	1	0	L3MBTL2
chr22	-	41239442	41239620	6	0	0	0	3	0.667	0.667	1	1	0	CHADL
chr22	-	41261445	41261580	65	0	0	0	4	0.942	0.942	1	1	3	RANGAP1
chr22	+	41499725	41499862	289	0	0	0	5	0.983	0.983	1	1	12	ACO2
chr22	+	41511875	41511968	243	0	0	0	1	0.996	0.996	1	1	3	ACO2
chr22	+	41517526	41517631	102	0	0	0	1	0.99	0.99	1	1	7	ACO2
chr22	+	41518480	41518572	116	0	0	0	1	0.991	0.991	1	1	4	ACO2
chr22	+	41522829	41522987	126	0	0	0	1	0.992	0.992	1	1	1	ACO2
chr22	+	41523204	41523278	125	0	0	0	1	0.992	0.992	1	1	1	ACO2
chr22	+	41523829	41523941	91	0	0	0	1	0.989	0.989	1	1	3	ACO2
chr22	+	41524845	41524968	86	0	0	0	1	0.989	0.989	1	1	3	ACO2
chr22	-	41540698	41540795	113	0	0	0	1	0.991	0.991	1	1	2	POLR3H
chr22	-	41589051	41589163	4	0	0	0	152	0.026	0.026	1	1	0	PMM1
chr22	-	41607261	41607331	38	0	0	0	2	0.95	0.95	1	1	0	DESI1
chr22	-	41607839	41607861	42	0	0	0	4	0.913	0.913	1	1	1	DESI1
chr22	+	41630630	41630778	4	0	0	0	3772	0.001	0.001	1	1	0	XRCC6
chr22	+	41636112	41636251	3687	0	0	0	3	0.999	0.999	1	1	17	XRCC6
chr22	+	41636235	41636251	4	0	0	0	3	0.571	0.571	1	1	12	XRCC6
chr22	-	41682355	41682587	11	0	0	0	361	0.03	0.03	1	1	0	SNU13
chr22	+	41703330	41703454	10	0	0	0	1	0.909	0.909	1	1	0	MEI1
chr22	+	41705503	41705554	9	0	0	0	3	0.75	0.75	1	1	0	MEI1
chr22	+	41729664	41729779	7	0	0	0	4	0.636	0.636	1	1	0	MEI1
chr22	+	41732244	41732344	5	0	0	0	4	0.556	0.556	1	1	0	MEI1
chr22	+	41732468	41732603	5	0	0	0	4	0.556	0.556	1	1	0	MEI1
chr22	+	41744972	41745064	4	0	0	0	4	0.5	0.5	1	1	0	MEI1
chr22	+	41753948	41754046	12	0	0	0	6	0.667	0.667	1	1	0	MEI1
chr22	+	41770685	41770961	15	0	0	0	5	0.75	0.75	1	1	0	MEI1
chr22	+	41776101	41776267	15	0	0	0	4	0.789	0.789	1	1	0	MEI1
chr22	+	41781283	41781394	18	0	0	0	4	0.818	0.818	1	1	0	MEI1
chr22	+	41784338	41784420	25	0	0	0	9	0.735	0.735	1	1	0	MEI1
chr22	+	41793828	41793910	16	0	0	0	3	0.842	0.842	1	1	3	MEI1
chr22	+	41795734	41795847	19	0	0	0	3	0.864	0.864	1	1	1	MEI1
chr22	+	41808874	41808993	31	0	0	0	3	0.912	0.912	1	1	2	CCDC134
chr22	+	41809878	41810000	36	0	0	0	3	0.923	0.923	1	1	1	CCDC134
chr22	+	41810206	41810291	29	0	0	0	6	0.829	0.829	1	1	0	CCDC134
chr22	+	41813263	41813445	14	0	0	0	5	0.737	0.737	1	1	0	CCDC134
chr22	+	41813750	41813822	10	0	0	0	5	0.667	0.667	1	1	1	CCDC134
chr22	+	41866830	41867280	28	0	0	0	3	0.903	0.903	1	1	5	SREBF2
chr22	+	41868610	41868792	34	0	0	0	3	0.919	0.919	1	1	3	SREBF2
chr22	+	41870888	41871035	27	0	0	0	3	0.9	0.9	1	1	0	SREBF2
chr22	+	41873797	41874019	23	0	0	0	3	0.885	0.885	1	1	2	SREBF2
chr22	+	41875336	41875451	57	0	0	0	3	0.95	0.95	1	1	3	SREBF2
chr22	+	41875542	41875724	53	0	0	0	3	0.946	0.946	1	1	2	SREBF2
chr22	+	41877228	41877421	52	0	0	0	3	0.945	0.945	1	1	1	SREBF2
chr22	+	41877941	41878123	33	0	0	0	3	0.917	0.917	1	1	0	SREBF2
chr22	+	41880715	41880992	30	0	0	0	3	0.909	0.909	1	1	0	SREBF2
chr22	+	41884841	41885011	40	0	0	0	3	0.93	0.93	1	1	1	SREBF2
chr22	+	41894819	41894937	40	0	0	0	3	0.93	0.93	1	1	0	SREBF2
chr22	+	41897051	41897161	41	0	0	0	3	0.932	0.932	1	1	0	SREBF2
chr22	+	41898648	41898781	54	0	0	0	3	0.947	0.947	1	1	3	SREBF2
chr22	+	41902969	41903155	81	0	0	0	3	0.964	0.964	1	1	2	SREBF2
chr22	+	41904862	41904974	87	0	0	0	3	0.967	0.967	1	1	4	SREBF2
chr22	+	41981644	41981836	28	0	0	0	6	0.824	0.824	1	1	1	3-Sep
chr22	+	41985983	41986112	34	0	0	0	4	0.895	0.895	1	1	0	3-Sep
chr22	+	41987205	41987287	39	0	0	0	4	0.907	0.907	1	1	0	3-Sep
chr22	+	41987621	41987759	34	0	0	0	3	0.919	0.919	1	1	1	3-Sep
chr22	+	41992663	41992763	34	0	0	0	3	0.919	0.919	1	1	0	3-Sep
chr22	+	41994289	41994341	34	0	0	0	3	0.919	0.919	1	1	1	3-Sep
chr22	+	41994620	41994714	13	0	0	0	3	0.812	0.812	1	1	0	3-Sep
chr22	+	42019310	42019419	22	0	0	0	2	0.917	0.917	1	1	0	WBP2NL
chr22	+	42026765	42027262	4	0	0	0	1	0.8	0.8	1	1	1	WBP2NL
chr22	-	42060923	42061067	32	0	0	0	5	0.865	0.865	1	1	0	NAGA
chr22	+	42081924	42082065	91	0	0	0	8	0.919	0.919	1	1	1	SMDT1
chr22	+	42091296	42091600	25	0	0	0	6	0.806	0.806	1	1	0	NDUFA6-AS1
chr22	+	42092118	42092232	4	0	0	0	26	0.133	0.133	1	1	1	NDUFA6-AS1
chr22	-	42127446	42127634	27	0	0	0	1	0.964	0.964	1	1	1	CYP2D6
chr22	-	42128173	42128350	39	0	0	0	1	0.975	0.975	1	1	0	CYP2D6
chr22	-	42128783	42128944	45	0	0	0	1	0.978	0.978	1	1	0	CYP2D6
chr22	-	42129032	42129185	30	0	0	0	1	0.968	0.968	1	1	0	CYP2D6
chr22	-	42129737	42129909	62	0	0	0	1	0.984	0.984	1	1	2	CYP2D6
chr22	-	42140554	42140696	33	0	0	0	1	0.971	0.971	1	1	1	CYP2D7
chr22	-	42409434	42409547	14	0	0	0	1	0.933	0.933	1	1	0	NFAM1
chr22	+	42502350	42502392	5	0	0	0	1	0.833	0.833	1	1	1	SERHL
chr22	+	42502748	42502768	5	0	0	0	1	0.833	0.833	1	1	0	SERHL
chr22	+	42503198	42503273	7	0	0	0	1	0.875	0.875	1	1	0	SERHL
chr22	+	42505032	42505142	4	0	0	0	1	0.8	0.8	1	1	0	SERHL
chr22	+	42509027	42509110	6	0	0	0	1	0.857	0.857	1	1	0	SERHL
chr22	-	42518612	42518728	7	0	0	0	295	0.023	0.023	1	1	1	RRP7A
chr22	+	42555663	42555705	27	0	0	0	4	0.871	0.871	1	1	1	SERHL2
chr22	+	42566303	42566338	22	0	0	0	4	0.846	0.846	1	1	0	SERHL2
chr22	-	42574679	42574818	5	0	0	0	1	0.833	0.833	1	1	1	onlyEST
chr22	-	42575930	42576126	19	0	0	0	1	0.95	0.95	1	1	3	onlyEST
chr22	-	42576511	42576609	48	0	0	0	1	0.98	0.98	1	1	0	onlyEST
chr22	-	42580216	42580359	87	0	0	0	1	0.989	0.989	1	1	0	onlyEST
chr22	-	42587505	42587572	94	0	0	0	5	0.949	0.949	1	1	0	POLDIP3
chr22	-	42591954	42592084	81	0	0	0	1	0.988	0.988	1	1	0	POLDIP3
chr22	-	42627303	42627389	221	0	0	0	2	0.991	0.991	1	1	7	CYB5R3
chr22	-	42627604	42627688	260	0	0	0	2	0.992	0.992	1	1	2	CYB5R3
chr22	-	42628151	42628281	475	0	0	0	3	0.994	0.994	1	1	5	CYB5R3
chr22	-	42810812	42810944	15	0	0	0	7	0.682	0.682	1	1	46	ARFGAP3
chr22	-	42834241	42834325	136	0	0	0	3	0.978	0.978	1	1	2	ARFGAP3
chr22	-	42876887	42877010	27	0	0	0	6	0.818	0.818	1	1	1	PACSIN2
chr22	-	42890946	42891182	63	0	0	0	2	0.969	0.969	1	1	5	PACSIN2
chr22	-	42912020	42912157	88	0	0	0	7	0.926	0.926	1	1	7	PACSIN2
chr22	-	43051800	43051887	26	0	0	0	1	0.963	0.963	1	1	3	TTLL1
chr22	-	43063812	43063921	37	0	0	0	1	0.974	0.974	1	1	0	TTLL1
chr22	-	43064189	43064324	44	0	0	0	1	0.978	0.978	1	1	1	TTLL1
chr22	-	43068409	43068590	53	0	0	0	1	0.981	0.981	1	1	0	TTLL1
chr22	-	43070170	43070242	4	0	0	0	65	0.058	0.058	1	1	0	TTLL1
chr22	-	43075473	43075590	58	0	0	0	1	0.983	0.983	1	1	0	TTLL1
